latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.7192223,-81.3976129,23.648,16.45833,197,2014,6.507,-454946.313
82.7192223,-81.3976130,23.652,16.45917,197,2014,6.511,-455014.863
82.7192223,-81.3976131,23.624,16.46000,197,2014,6.483,-455086.145
82.7192223,-81.3976130,23.637,16.46083,197,2014,6.496,-455160.262
82.7192223,-81.3976129,23.622,16.46167,197,2014,6.481,-455237.408
82.7192223,-81.3976127,23.619,16.46250,197,2014,6.478,-455317.440
82.7192223,-81.3976129,23.612,16.46333,197,2014,6.471,-455400.139
82.7192223,-81.3976130,23.616,16.46417,197,2014,6.475,-455485.586
82.7192223,-81.3976131,23.630,16.46500,197,2014,6.489,-455573.895
82.7192167,-81.3975247,23.614,16.46583,197,2014,6.473,-455664.713
82.7192058,-81.3973525,23.551,16.46667,197,2014,6.410,-455757.707
82.7191937,-81.3971514,23.412,16.46750,197,2014,6.271,-455853.269
82.7191817,-81.3969380,23.254,16.46833,197,2014,6.113,-455951.398
82.7191714,-81.3967522,23.156,16.46917,197,2014,6.015,-456052.141
82.7191616,-81.3965696,23.043,16.47000,197,2014,5.902,-456155.864
82.7191507,-81.3963914,22.871,16.47083,197,2014,5.730,-456262.046
82.7191398,-81.3962189,22.755,16.47167,197,2014,5.614,-456370.411
82.7191295,-81.3960445,22.706,16.47250,197,2014,5.565,-456481.485
82.7191184,-81.3958706,22.645,16.47333,197,2014,5.504,-456594.994
82.7191078,-81.3957049,22.526,16.47417,197,2014,5.385,-456711.146
82.7190971,-81.3955554,22.486,16.47500,197,2014,5.345,-456829.779
82.7190869,-81.3954064,22.420,16.47583,197,2014,5.279,-456951.315
82.7190761,-81.3952552,22.339,16.47667,197,2014,5.198,-457075.479
82.7190691,-81.3951509,22.276,16.47750,197,2014,5.135,-457202.009
82.7190606,-81.3950200,22.237,16.47833,197,2014,5.096,-457331.448
82.7190545,-81.3949259,22.259,16.47917,197,2014,5.118,-457463.550
82.7190439,-81.3947595,22.323,16.48000,197,2014,5.182,-457598.116
82.7190330,-81.3945716,22.219,16.48083,197,2014,5.078,-457735.374
82.7190232,-81.3943951,22.187,16.48167,197,2014,5.045,-457875.311
82.7190116,-81.3942000,22.095,16.48250,197,2014,4.953,-458017.682
82.7190005,-81.3940337,22.275,16.48333,197,2014,5.133,-458162.615
82.7189903,-81.3938677,22.183,16.48417,197,2014,5.041,-458310.098
82.7189783,-81.3936729,22.129,16.48500,197,2014,4.987,-458460.387
82.7189660,-81.3934979,22.274,16.48583,197,2014,5.132,-458612.768
82.7189525,-81.3933144,22.434,16.48667,197,2014,5.292,-458767.549
82.7189386,-81.3931290,22.589,16.48750,197,2014,5.447,-458924.541
82.7189254,-81.3929366,22.832,16.48833,197,2014,5.690,-459084.160
82.7189117,-81.3927315,23.007,16.48917,197,2014,5.865,-459246.293
82.7188976,-81.3925261,23.190,16.49000,197,2014,6.048,-459410.912
82.7188833,-81.3923099,23.222,16.49083,197,2014,6.080,-459577.847
82.7188680,-81.3920756,23.095,16.49167,197,2014,5.953,-459747.387
82.7188509,-81.3918364,22.883,16.49250,197,2014,5.741,-459919.122
82.7188371,-81.3916314,22.800,16.49333,197,2014,5.658,-460093.345
82.7188240,-81.3914185,22.715,16.49417,197,2014,5.573,-460270.139
82.7188113,-81.3912046,22.702,16.49500,197,2014,5.560,-460449.232
82.7187962,-81.3909935,22.567,16.49583,197,2014,5.425,-460630.573
82.7187809,-81.3907874,22.568,16.49667,197,2014,5.426,-460814.255
82.7187675,-81.3905960,22.569,16.49750,197,2014,5.427,-461000.505
82.7187538,-81.3903961,22.674,16.49833,197,2014,5.532,-461189.161
82.7187388,-81.3901986,22.675,16.49917,197,2014,5.533,-461380.307
82.7187238,-81.3900119,22.927,16.50000,197,2014,5.784,-461573.619
82.7187103,-81.3898236,23.088,16.50083,197,2014,5.945,-461769.478
82.7186955,-81.3896296,23.180,16.50167,197,2014,6.037,-461967.566
82.7186810,-81.3894322,23.148,16.50250,197,2014,6.005,-462167.916
