latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.4468973,-80.2380051,50.138,20.29417,203,2014,32.718,-323980.302
82.4468777,-80.2378110,50.030,20.29500,203,2014,32.610,-324092.847
82.4468582,-80.2376298,50.047,20.29583,203,2014,32.627,-324207.857
82.4468375,-80.2374326,50.055,20.29667,203,2014,32.635,-324325.849
82.4468168,-80.2372401,50.103,20.29750,203,2014,32.683,-324446.697
82.4467942,-80.2370607,50.219,20.29833,203,2014,32.799,-324570.372
82.4467726,-80.2368709,50.242,20.29917,203,2014,32.822,-324696.917
82.4467515,-80.2366659,50.312,20.30000,203,2014,32.892,-324826.082
82.4467318,-80.2364529,50.342,20.30083,203,2014,32.922,-324958.087
82.4467096,-80.2362585,50.421,20.30167,203,2014,33.001,-325093.101
82.4466874,-80.2360735,50.478,20.30250,203,2014,33.057,-325231.227
82.4466665,-80.2358890,50.507,20.30333,203,2014,33.086,-325372.121
82.4466441,-80.2357014,50.589,20.30417,203,2014,33.168,-325515.736
82.4466213,-80.2355258,50.603,20.30500,203,2014,33.182,-325662.170
82.4465984,-80.2353466,50.743,20.30583,203,2014,33.322,-325811.237
82.4465765,-80.2351487,50.747,20.30667,203,2014,33.326,-325963.391
82.4465556,-80.2349499,50.684,20.30750,203,2014,33.263,-326118.412
82.4465356,-80.2347511,50.726,20.30833,203,2014,33.305,-326276.256
82.4465135,-80.2345624,50.758,20.30917,203,2014,33.337,-326436.912
82.4464913,-80.2343842,50.790,20.31000,203,2014,33.369,-326600.199
82.4464684,-80.2342115,50.873,20.31083,203,2014,33.452,-326766.147
82.4464461,-80.2340278,50.845,20.31167,203,2014,33.424,-326935.073
82.4464246,-80.2338527,50.946,20.31250,203,2014,33.525,-327106.534
82.4464029,-80.2336823,51.023,20.31333,203,2014,33.602,-327280.939
82.4463814,-80.2335049,51.147,20.31417,203,2014,33.725,-327457.972
82.4463604,-80.2333206,51.234,20.31500,203,2014,33.812,-327638.142
82.4463402,-80.2331243,51.333,20.31583,203,2014,33.911,-327821.023
82.4463188,-80.2329285,51.409,20.31667,203,2014,33.987,-328006.393
82.4462977,-80.2327239,51.524,20.31750,203,2014,34.102,-328194.596
82.4462764,-80.2325208,51.620,20.31833,203,2014,34.198,-328385.439
82.4462562,-80.2323062,51.765,20.31917,203,2014,34.343,-328578.776
82.4462363,-80.2320924,51.791,20.32000,203,2014,34.369,-328774.453
82.4462145,-80.2318725,51.812,20.32083,203,2014,34.390,-328972.940
82.4461940,-80.2316671,51.809,20.32167,203,2014,34.387,-329174.217
82.4461730,-80.2314482,51.747,20.32250,203,2014,34.325,-329378.368
82.4461526,-80.2312245,51.682,20.32333,203,2014,34.259,-329584.797
82.4461312,-80.2310107,51.586,20.32417,203,2014,34.163,-329794.164
82.4461094,-80.2307948,51.465,20.32500,203,2014,34.042,-330006.199
82.4460877,-80.2305843,51.343,20.32583,203,2014,33.920,-330220.803
82.4460653,-80.2303803,51.208,20.32667,203,2014,33.785,-330437.872
82.4460427,-80.2301874,51.042,20.32750,203,2014,33.619,-330657.788
82.4460214,-80.2300057,50.974,20.32833,203,2014,33.551,-330880.380
82.4460008,-80.2298093,50.944,20.32917,203,2014,33.521,-331105.611
82.4459827,-80.2295953,50.946,20.33000,203,2014,33.523,-331333.326
82.4459651,-80.2293915,51.030,20.33083,203,2014,33.607,-331563.288
82.4459475,-80.2291820,51.225,20.33167,203,2014,33.802,-331795.708
82.4459294,-80.2289828,51.273,20.33250,203,2014,33.850,-332030.973
82.4459129,-80.2287814,51.382,20.33333,203,2014,33.958,-332268.383
82.4458949,-80.2285755,51.496,20.33417,203,2014,34.072,-332508.109
82.4458773,-80.2283932,51.620,20.33500,203,2014,34.196,-332750.315
82.4458589,-80.2281952,51.742,20.33583,203,2014,34.318,-332995.043
82.4458406,-80.2279825,51.815,20.33667,203,2014,34.391,-333242.170
82.4458216,-80.2277677,51.867,20.33750,203,2014,34.443,-333491.938
82.4458043,-80.2275737,51.875,20.33833,203,2014,34.451,-333744.244
82.4457871,-80.2273800,51.876,20.33917,203,2014,34.452,-333998.920
82.4457684,-80.2271931,51.880,20.34000,203,2014,34.456,-334256.225
82.4457514,-80.2269957,51.824,20.34083,203,2014,34.400,-334516.141
82.4457348,-80.2268086,51.911,20.34167,203,2014,34.487,-334778.396
82.4457187,-80.2266235,52.118,20.34250,203,2014,34.694,-335042.785
82.4457017,-80.2264475,52.283,20.34333,203,2014,34.859,-335309.417
82.4456836,-80.2262672,52.354,20.34417,203,2014,34.929,-335578.679
82.4456631,-80.2260695,52.456,20.34500,203,2014,35.031,-335850.266
82.4456434,-80.2258921,52.520,20.34583,203,2014,35.095,-336124.171
82.4456220,-80.2257268,52.572,20.34667,203,2014,35.147,-336400.165
